Country;iso3;year;month;type;expected.mean;acm.mean;excess.mean*;cumul.excess.mean*;cumul.excess.low*;cumul.excess.high*
Hungary;HUN;2020;6;reported;9748;9686;-62;-1419;-2792;-89
Hungary;HUN;2020;7;reported;9861;9774;-87;-1505;-2988;-79
Hungary;HUN;2020;8;reported;9915;9998;83;-1422;-3025;32
Hungary;HUN;2020;9;reported;9940;10264;324;-1098;-2689;475
Hungary;HUN;2020;10;reported;10316;12504;2188;1089;-691;2770
Hungary;HUN;2020;11;reported;10855;16582;5727;6817;5027;8667
Hungary;HUN;2020;12;reported;11909;17139;5230;12047;10128;13996
Hungary;HUN;2021;1;reported;11912;13831;1919;13966;11955;15999
Hungary;HUN;2021;2;reported;12135;11870;-265;13701;11673;15710
Hungary;HUN;2021;3;reported;11597;17892;6295;19996;17860;22084
Hungary;HUN;2021;4;reported;10626;15634;5008;25003;22790;27372
Hungary;HUN;2021;5;reported;9992;11195;1203;26207;23901;28499
Hungary;HUN;2021;6;reported;9714;10513;799;27006;24604;29459
Hungary;HUN;2021;7;reported;9857;10408;551;27557;25056;29993
Hungary;HUN;2021;8;reported;9889;9919;30;27586;25104;30193
Hungary;HUN;2021;9;reported;9912;10260;348;27935;25196;30569
Hungary;HUN;2021;10;reported;10278;11882;1604;29538;26703;32207
Hungary;HUN;2021;11;reported;10832;15751;4919;34457;31524;37131
Hungary;HUN;2021;12;reported;11856;16418;4562;39019;36136;41783
Indonesia;IDN;2020;1;predicted;154051;179335;25294;25294;312;53293
Indonesia;IDN;2020;2;predicted;154077;166722;12684;37978;464;78355
Indonesia;IDN;2020;3;predicted;153927;107330;-46659;-8680;-52146;37106
Indonesia;IDN;2020;4;predicted;153847;109127;-44724;-53404;-105717;-4325
Indonesia;IDN;2020;5;predicted;153767;138052;-15696;-69100;-128444;-11323
Indonesia;IDN;2020;6;predicted;154533;243175;88651;19551;-60615;94427
Indonesia;IDN;2020;7;predicted;154632;225444;70819;90370;104;177820
Indonesia;IDN;2020;8;predicted;154325;190844;36559;126929;24093;226357
Indonesia;IDN;2020;9;predicted;154440;201567;47131;174060;67257;287671
Indonesia;IDN;2020;10;predicted;154066;185795;31748;205808;77662;334783
Indonesia;IDN;2020;11;predicted;154122;245503;91342;297151;151316;444267
Indonesia;IDN;2020;12;predicted;154317;215419;61090;358240;198861;521585
Indonesia;IDN;2021;1;predicted;156870;257231;100403;458644;274880;631772
Indonesia;IDN;2021;2;predicted;156849;260885;104022;562666;376117;756317
Indonesia;IDN;2021;3;predicted;156731;264969;108211;670877;469807;885213
Indonesia;IDN;2021;4;predicted;156670;223955;67363;738241;518338;962753
Indonesia;IDN;2021;5;predicted;156561;165207;8659;746900;516360;984202
Indonesia;IDN;2021;6;predicted;157269;238909;81577;828477;589079;1077717
Indonesia;IDN;2021;7;predicted;157420;245314;87894;916372;668878;1170280
Indonesia;IDN;2021;8;predicted;157144;252098;94954;1011326;766280;1262890
Indonesia;IDN;2021;9;predicted;157229;185189;27960;1039286;786124;1301871
Indonesia;IDN;2021;10;predicted;156852;166780;9927;1049213;793823;1310714
Indonesia;IDN;2021;11;predicted;156911;164114;7202;1056416;795599;1317285
Indonesia;IDN;2021;12;predicted;157128;168577;11449;1067865;806815;1343849
India;IND;2020;1;predicted;805459;913263;108667;108667;11174;230465
India;IND;2020;2;predicted;789812;754722;-35487;73181;-55478;226939
India;IND;2020;3;predicted;772850;657220;-116174;-42993;-192708;130871
India;IND;2020;4;predicted;752797;498353;-254676;-297669;-464414;-108092
India;IND;2020;5;predicted;742295;657145;-85243;-382912;-568913;-146646
India;IND;2020;6;predicted;748200;765497;17807;-365105;-590699;-83317
India;IND;2020;7;predicted;752384;831153;78712;-286393;-538727;20166
India;IND;2020;8;predicted;756852;978901;222016;-64377;-368495;274709
India;IND;2020;9;predicted;755758;1068068;312170;247793;-98706;614184
India;IND;2020;10;predicted;762457;992436;229869;477662;99372;871490
India;IND;2020;11;predicted;783581;919457;135686;613348;200958;1038129
India;IND;2020;12;predicted;798481;1014190;216065;829413;376788;1319718
India;IND;2021;1;predicted;812232;1028805;216738;1046151;556590;1572699
India;IND;2021;2;predicted;796399;919130;121815;1167966;639503;1712223
India;IND;2021;3;predicted;779353;833106;53759;1221725;687177;1806529
India;IND;2021;4;predicted;758870;1093268;334180;1555906;936944;2165838
